case_id,run_seed,selected_action,phase1_fes,terminal_fes,final_error,elapsed_seconds,checkpoint_hash,action_result_hash,receipt_hash
R2,20260748,aor,180000,3000000,1577826.9776515416,1091.929429,36203c42e4aaaffdb8fe341c42fa51f9c0c5d9cbd4b075d562e217f257e4d010,eb2df820465ca67b0737bf40bc8de6e74740d91355e86431330065e8d0183745,7bc8f3713db5be633f9c1d216d7a72d2cefc226999087dc371bac50558280ea1
R3,20260748,aor,180000,3000000,283070.5947054217,1065.67093,5a5655cb34594a69afc38f713d218445843f9368441f8ca78ddae73da8d44012,e7b3911aebd286d9f135ee2d36d6546898b57287a7ee27ada50cbb7d01d6c008,e17143c6bdd073fe81c5637419b155f510099574d6500687e07fc27ef3a19903
R4,20260748,gcb,180000,3000000,327435.5382124865,1230.186159,9dbff7198cf56cdf601ea6db784f112250db065a263c135f42d0bbbe4234fec5,0770ece279132063b8390459594d53b472ad10d85b62357429056e17887628cd,4d933c7b080f5c2b0ea5bfb93bfe67a2a36b00edf56705dccddffff92002cf23
R5,20260748,aor,180000,3000000,367046.2186489066,1086.416391,6aebb556a964ccfcad19784c85f3a30f09ddc6352f8ad67e7a01794405f7903c,e41c665e4c6c7627e8acf6a32e31567c0887e70199c5ba0323ad5ae40a3e810e,339539d35321f71e2c557f3b6e98645e0ffd096fba7cef7b5c7e62df0235914a
R6,20260748,aor,180000,3000000,381368.9311421049,1118.080647,ce16897553558979d31e37f868e7dac3e490fa7b1b89ebb486f3c5556f2e5100,636012fb356add8e679b2e87790bf27ee8b0b5a15240afab36b2ed4750fe62a6,bb75e297721f72c6c50c883118386c614d734564f9367a29158dd264b10cccad
S1,20260748,smp,180000,3000000,793.4138753868431,1838.078283,052489b680e14de21446e8c49a595d92557cb8eb9104b75ef6c51817e77c9efe,1df182d0d4e55df233ed69a604a6eac5228e5eb714d440b4d89561f937515df3,15f04a59a3f1aefd68e7cba34c74ebb2435712df22284894a31d55d4e71d3e3b
S2,20260748,smp,180000,3000000,10111.168283663248,2389.688928,9ecaa12d823e74b2db44f66f68fbaec883ee065b4b302f66a4de641ca3e0754f,906e38f2769fdf31b8951e424a8ca2be1899a59b58e9ba19c641bd335e134ee6,02ecadafa76ce97bae9c0104e21af9071e5c81588bf831acbfffbcd1dff79259
S3,20260748,smp,180000,3000000,8515.472621575756,2242.709103,8c264935e81ea95af52b75c689d2a9a9f56a4885fb867ef42783c2306fd1e79a,021b5b8f49481d42e833cdae21e081db0c6e6ead34a8cbc76f07f9b0bcb1731e,d99dc2aab4751f34855136294180cad351d99b064b55272f521b39d2c25ea719
S4,20260748,smp,180000,3000000,8476.318529039947,2365.805016,ccaed7a75e786f28fc5e30b2dddad983e2b55bac7280a730fa0fafc9bc1fd5f0,ea6fcda7529f916449113d443190bd741f5b49edb1ebea4db1d0fbd9ce363b90,d5013326ba62020b877ee21a61075095cfa25d111ea8b68ee8c77512d1c1d225
S5,20260748,smp,180000,3000000,11700.872396583025,2436.892623,a931265f4e7a7b91cde10aaed2980ebb89a596370ca40e3e9df0553b469908d5,6ebd85a9bc4b7bfc41a34b5a3028916457d8d0ea402513b4e17f4918aa13b50a,214d3b5dbd0f7445063b427f28da030b573d477b94a9217664f7709d3fb2c974
S6,20260748,smp,180000,3000000,10408.354695115679,2406.991508,85d5031bbc2f201a14f53b8ce08ac614acafd84e288f132eb84f31af756ea3bb,b1f96830879a872f7c77508f8ec403cc27af887b7465cdb305359956556f39b0,e89c8a10da7a713b3bb6b2da885efd6bddd0f7c6ac05005bd0059b9aab50f8de
A1,20260749,gcb,180000,3000000,77857.55158554185,1115.431743,ae01333b5362e3c1f5a3abee5a97ff049bcfec80d82d2fcbb3c3853672f04c2f,ef99bd1a5d002614425922222b1a375e4dc392d69f0feb3b67a0842a6ea49ccc,7020afedceb604b5742a1519b7fe09c351f673a63a2cf3e02a44793122065b76
A2,20260749,gcb,180000,3000000,78038.71579085906,1312.806235,4988896dd5b2486cc49cb613563a4b97e60944922fe3522862504f42cd5342b6,2d87ef578d1257469b7e694d09e88511b2bb68600428254469a9f4ce0c2e1331,2e23332fe70a41bb6a70d7bda9e7fefadabd3983b9d612f618a9d47289fbc311
A3,20260749,gcb,180000,3000000,78516.02360982072,1339.609048,4180fe4df2dae9c7535acf7347b74c8c28b229bf867723b4eef7d60a3f882a39,7b016338a34881ad0f8c32a78255567371f4308873dce923ec1b3effba67fe86,d674c91bb4f5006f684078fc2782f9f6d39784d20b3374cdf6555703831af027
A4,20260749,gcb,180000,3000000,78228.98372224327,1359.661247,1a702bf7cba099dc85a29488dd4229da1b203cad53c80a4cc265ab2cfa8d90a7,7d1047123fc3ca9c9f0e13dedb2bfef53573a3ab8745606f57ea7e1443b8e4da,6f1277f7e9ebaab977795c2a8a4a68b7ca0809e3319790fd2715dee995f19e69
A5,20260749,ctp,180000,3000000,78752.49708529198,1242.652123,8687a1b1ec10853d0214c7527d16402649e1834131d934e934ea3458ef6fd55a,4e0958fa3d75fe3789914f40becb3118b4318690cd2521db4abc791e166090fb,5396d66988b1210cbeca9fe71234917bd6e779ecb5454363759d84afc3949f4c
A6,20260749,ctp,180000,3000000,78235.49868000488,1272.338323,c6885f45c7ee008c4a9b7144b7c9696775e18fea9ec8d2560b6a44dcc8314c15,0ba493b4457af9f9cb1ac60d79ed66e56f9708d3d60e661a13ed50cc7183c3b4,a59bc772ddc3b9d27e4473508096a52c09a2a38b48260b1d217850e89e3bd61b
E1,20260749,gcb,180000,3000000,376765497.53659916,1002.743645,c14c1e3ee56da6cf2218c7b8d62079f88c5dd41f970e46fd5fca3eeef30f4cea,c8bbe194523cdecfd075e39053ae3eecf90af86b2a15ed5b621a9fa7ed666944,64dd4f8a764656da26bf11a3046f11b6119a350887468006c6ff9923382cf0ed
E2,20260749,ctp,180000,3000000,12252357.021647021,1086.011594,a65775b445be8798b7304612102756c93223c9179c1e936c2796360aaccb6b12,66fcc4a445eb8a3d00e5825caacd24e28ce118b793f4cdff7a749a8e7dcb4c53,b5d58b50b8544f15fdbe0bdc42da6df059abbbf6b16e7299b62f8a186092b58c
E3,20260749,ctp,180000,3000000,13176901.038590837,1101.129849,2c458611432f8ba0e12cc9fc90b21de7bae3875416f91dd8aaf72f192b0154b3,fd0a58fa68c4cbdfaf109a3ac9fee48dc1749975fc9a9cd1c7ec0ff4454bff92,dd038292e9fe7efe668d144b5bc2856a453552bef0d543cedd38a128a1e94914
E4,20260749,ctp,180000,3000000,11951091.848388107,1101.68942,69ba8be962eb626db78132a7fbbdce4c78273e5b5022b406211881a2fbf430e6,5d4b0306758e5d5e01d8354f369a6643734c02cf6b3313be63179d85a0e43e14,10df93d9f9371d7820765358527199c73251cff8a32829dd24982ace486eac60
E5,20260749,ctp,180000,3000000,14800135.671318805,1100.675377,34e24782365e795e74b53445885ee88320ce0c1ae780ddb17f34ebb72eb19ec6,baeaeb9848bd62f8250f0857624966e4da9af76c90167850a2c1bfae0616e68f,c7dfbdf97439de3d1d7657d4302cedc090b9b9fe41909ffdec1b5db0ddd5f974
E6,20260749,ctp,180000,3000000,12153486.840749698,1115.360369,dba28911fcf5f2337edb58cd63480e2966d32f74332aeafdfaf20edf759897c0,a95f472cf033d55ef7593e8c1cdf40a91bc27990126fa24ac02ce9c7872eaf01,f8da14556b47f0766f081efc1fa1d984701612ac486bb36e0f1c34bafa6c1b20
R1,20260749,gcb,180000,3000000,289891.4606544495,999.239094,f73583b58cfb890f110a821d61b8c2f54ffadef3bb482d8e4bad76e6ba803373,2c493018fd419b121cb846afd87f3713296e5ef3914200775fa2e759813a77a3,3f67947258a39b24372c9bec419b55708a6301c74f9367886a8bc338d3410d8a
R2,20260749,gcb,180000,3000000,317951.39137516986,1141.042852,0805a2abef9e3aa07487a98708bf65d76a263e244fec7d639e62740626bfb384,4f966e8eb665f9c9217741452ba0b2f611c6b1055948e71316b7c6bbe61ea4a7,687b11e13f205f8aeff1c4d0a42027accb6b02d17f6929d650c9f8879c8a0497
R3,20260749,gcb,180000,3000000,368079.68283798214,1107.980607,c13c53dd46e0e7a25d9a8fc7e44a4bcf4ad8d0c18d6340fca3f3ee3fe3304c99,839fab29290bac71bf0727231dd6259e8a7f17f252f158f2dfc3348a6ab58b64,d2821fc08bfa3f3bf8f00a94efc4a872ded62f9aeec6b8ad8968457e076f5fdf
R4,20260749,gcb,180000,3000000,309249.6303874436,1099.892327,579ce16297c0bd56b87faed6d7551e3213b16ab51fa22c97de2673c8450e54f7,e17aca8d55abeef08c441b32e6138fa840e39a54d05c3a4af3e9507d16861c7e,7042854613dc468377d02f91433ea9ae80ab6863971ae6b19103852e89e8149e
R5,20260749,aor,180000,3000000,371737.47598184535,985.16988,d88f6b8c6ab2cd25ad8d01aac6837bf661bc4d7bfd4c3457fb1209461db2757f,bd4d6d74a856cc0cb6b93dd7cfed348c3573aa93a2b68f38eccc8b4675e602b1,86ae28ff88a03b76a296d1734ec17196e72c808dab9e5a903ca77a052a1d561b
R6,20260749,aor,180000,3000000,373820.4221405486,984.983939,5746908860040c64dd4a75b418f269e51f5ab43bcd27b7f0b3419a2dbe27cd9e,5ebabd6bdf33a265a44c5478004ebab88a2cabfae8463bf5c173c74e244b3642,67994da03790f4c61ca65cb4d1d8b72495bc9f7ea5518c4f24941d17d817f983
S1,20260749,ctp,180000,3000000,9112.505071001131,1334.150544,149db675736ef14e481f8ded15f2c904e0dced4e89cb5399d952b3d5fb47ccb1,12ad2e7582bdb3d80c2e11696f55ff79da8680f6b756f2b4e2a91123fb4b6105,1a15e69b548f8f49c4ee6aca1010b4cfc746cc1bd04a22fddb4389ca9ee8e336
S2,20260749,smp,180000,3000000,11880.841083377145,1616.536202,c0fb508eee9f54684da00c58bc02fd8956d5efbbf3f484a8931d8281e2b5dee0,2c9cc45ba379889fbac02172e1779dda09a6b590a7d544214899f83b0e1cdca5,c9c859e8261fcbe4c23d001e6e8f66770cc01883124b87669942ebe3dc1a6a0f
S3,20260749,smp,180000,3000000,7617.101782323101,1518.661647,713a0eb43685d17158078f4996102a8203323509828d6b953f7075af26611620,c0739d3445878e47adf466172f7545ade6cc406d724c4295eaccf1520ca78d9b,8440bdb916b10e3c8a42d9a83752d067b5b36d904eff4fa48fc9805e43b7ef85
S4,20260749,smp,180000,3000000,9389.05327346263,1599.909369,e3cae4cae9d17ca92780c83af493d44c44141f26cc42791eaa554d3ef61cb6aa,26a94411a2e793cc056ec285844c2a71c2fa4095f581cefb5d7b1544cb5750ce,cd7415b1b0bd664a1323590ea353efc38c1659bf24347f8aa05853939d73b01a
S5,20260749,smp,180000,3000000,19876.788899295447,1595.276897,74973498be97486399eeb21538fc6e73236bedd27c62e54054552ab2bbf1a8f9,1044c39730fd755f93e6f507512afbf0ae385ff078861642351d4cb04d398b70,75835545df15d7b396d6eb264e9d6764e2d2df082a3677b4e5c34764d406c1ff
S6,20260749,smp,180000,3000000,10722.695466956626,1566.585637,3095f623c364bdc26a33853ff3d4bb3bcfaf5f3ab332f7f060e98467eb0e54ca,880f4f20a5b665e6519140bb1f5f0129c0bbff65df35eaad5515cad33e2d9595,63e262b796cb5b4daef3ce9b93641b2d149a3bb06a7362ee252e8976af6501ee
